ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,MonthlyDebt,DTI,FEDTI,Approved
4037,3524.0,237.0,369.0,304.0,475799.0,57095.88,418703.12,2247.69,711,0.88,2853.69,0.8097871736662883,0.6378234960272418,N
4038,4299.0,274.0,496.0,240.0,476060.0,33324.2,442735.8,2654.42,698,0.9299999999999999,3424.42,0.7965619911607351,0.6174505698999767,N
4039,4498.0,372.0,444.0,429.0,313744.0,65886.24,247857.76,1330.55,713,0.79,2146.55,0.4772232103156959,0.2958092485549133,N
4040,6012.0,310.0,435.0,409.0,252413.0,20193.04,232219.96,1703.95,504,0.9199999999999999,2448.95,0.4073436460412508,0.2834248170326015,N
4041,6605.0,438.0,376.0,369.0,281241.0,73122.66,208118.34,1527.1,518,0.74,2341.1,0.35444360333081,0.23120363361090082,N
4042,6049.0,326.0,472.0,360.0,372504.0,52150.56,320353.44,2350.64,515,0.86,3148.64,0.5205224003967598,0.38859976855678624,N
4043,8409.0,336.0,489.0,290.0,345157.0,96643.96,248513.04,1489.96,674,0.72,2314.96,0.2752955167082887,0.1771863479605185,Y
4044,8490.0,306.0,481.0,379.0,247198.0,27191.78,220006.22,1463.71,647,0.89,2250.71,0.2651012956419317,0.17240400471142522,R-LTV
4045,2701.0,332.0,450.0,414.0,331562.0,69628.02,261933.98,1250.51,793,0.79,2032.51,0.7525027767493521,0.4629803776379119,N
4046,9682.0,296.0,497.0,325.0,487188.0,116925.12,370262.88,2219.91,682,0.76,3012.91,0.31118673827721544,0.22928217310473042,Y
4047,9182.0,300.0,413.0,221.0,498994.0,74849.1,424144.9,3112.23,514,0.8500000000000001,3825.23,0.41660095839686345,0.3389490307122631,N
4048,8175.0,255.0,408.0,340.0,273232.0,54646.4,218585.6,1310.53,656,0.8,1973.53,0.24141039755351681,0.16030948012232416,Y
4049,5018.0,483.0,431.0,338.0,287805.0,51804.9,236000.1,1126.7,777,0.8200000000000001,2040.7,0.4066759665205261,0.22453168593064968,N
4050,6470.0,257.0,439.0,323.0,387568.0,81389.28,306178.72,2246.63,588,0.7899999999999999,2942.63,0.4548114374034003,0.3472380216383308,N
4051,6343.0,370.0,455.0,203.0,292294.0,46767.04,245526.96,1633.5,629,0.84,2458.5,0.3875926217877976,0.2575279836039729,N
4052,6464.0,399.0,409.0,215.0,438303.0,92043.63,346259.37,2540.73,511,0.79,3348.73,0.5180584777227722,0.3930584777227723,N
4053,6318.0,222.0,450.0,330.0,477213.0,33404.91,443808.09,1871.11,810,0.93,2543.1099999999997,0.40251820196264637,0.2961554289332067,N
4054,8668.0,331.0,488.0,257.0,269731.0,48551.58,221179.42,1326.08,661,0.8200000000000001,2145.08,0.24747115828334101,0.15298569450853713,R-LTV
4055,9306.0,225.0,385.0,219.0,458443.0,45844.3,412598.7,2745.03,602,0.9,3355.03,0.36052331828927575,0.29497421018697617,N
4056,2696.0,287.0,490.0,389.0,472422.0,80311.74,392110.26,2877.17,578,0.8300000000000001,3654.17,1.355404302670623,1.0671995548961424,N
4057,4581.0,252.0,403.0,399.0,284326.0,36962.38,247363.62,1815.07,699,0.87,2470.0699999999997,0.5391988648766645,0.3962169831914429,N
4058,3584.0,340.0,361.0,237.0,230635.0,29982.55,200652.45,1077.15,738,0.87,1778.15,0.49613560267857143,0.3005440848214286,N
4059,4592.0,475.0,496.0,269.0,497484.0,89547.12,407936.88,1719.88,823,0.8200000000000001,2690.88,0.585993031358885,0.3745383275261324,N
4060,6532.0,344.0,488.0,218.0,290915.0,34909.8,256005.2,1703.21,642,0.88,2535.21,0.38812155541947335,0.2607486221677893,N
4061,4620.0,202.0,372.0,311.0,387069.0,42577.59,344491.41,2291.91,609,0.8899999999999999,2865.91,0.6203268398268398,0.4960844155844156,N
4062,7948.0,395.0,435.0,276.0,258575.0,12928.75,245646.25,1802.47,596,0.95,2632.4700000000003,0.3312116255661802,0.2267828384499245,N
4063,5945.0,225.0,437.0,216.0,390575.0,54680.5,335894.5,2013.86,651,0.86,2675.8599999999997,0.4501026072329688,0.3387485281749369,N
4064,5724.0,372.0,361.0,415.0,471137.0,32979.59,438157.41,3215.04,559,0.9299999999999999,3948.04,0.6897344514325646,0.5616771488469602,N
4065,2667.0,342.0,357.0,393.0,336080.0,70576.8,265503.2,1948.17,540,0.79,2647.17,0.9925646794150731,0.730472440944882,N
4066,4983.0,308.0,453.0,241.0,460491.0,82888.38,377602.62,2027.05,703,0.82,2788.05,0.5595123419626731,0.40679309652819584,N
4067,3770.0,424.0,418.0,440.0,280472.0,39266.08,241205.92,1016.93,817,0.8600000000000001,1858.9299999999998,0.4930848806366047,0.2697427055702918,N
4068,9516.0,422.0,497.0,431.0,313005.0,78251.25,234753.75,1561.82,629,0.75,2480.8199999999997,0.26069987389659516,0.16412568306010927,N
4069,2244.0,316.0,451.0,203.0,497183.0,34802.81,462380.19,2482.16,733,0.93,3249.16,1.4479322638146166,1.1061319073083777,N
4070,2905.0,200.0,383.0,212.0,386074.0,77214.8,308859.2,2266.3,506,0.8,2849.3,0.9808261617900172,0.7801376936316696,N
4071,2637.0,351.0,463.0,214.0,418751.0,104687.75,314063.25,1324.1,828,0.75,2138.1,0.8108077360637087,0.5021236253318164,N
4072,6681.0,251.0,394.0,449.0,336135.0,26890.8,309244.2,1303.79,817,0.92,1948.79,0.2916913635683281,0.195148929800928,R-LTV
4073,6926.0,335.0,454.0,222.0,479697.0,110330.31,369366.69,2457.41,612,0.77,3246.41,0.4687279815189142,0.3548094138030609,N
4074,4069.0,385.0,466.0,314.0,409732.0,24583.92,385148.08,2562.4,618,0.9400000000000001,3413.4,0.8388793315310887,0.6297370361268125,N
4075,2002.0,419.0,396.0,305.0,359328.0,82645.44,276682.56,1658.85,683,0.77,2473.85,1.2356893106893105,0.8285964035964035,N
4076,3398.0,345.0,424.0,220.0,274546.0,35690.98,238855.02,1432.06,651,0.87,2201.06,0.647751618599176,0.42144202472042375,N
4077,3917.0,407.0,439.0,443.0,451642.0,67746.3,383895.7,2301.65,698,0.85,3147.65,0.8035869287720194,0.5876053101863672,N
4078,3422.0,394.0,361.0,422.0,377108.0,33939.72,343168.28,1446.81,815,0.91,2201.81,0.6434278199883109,0.4227966101694915,N
4079,4584.0,447.0,364.0,405.0,422801.0,59192.14,363608.86,2668.03,515,0.86,3479.03,0.7589506980802793,0.582030977312391,N
4080,6112.0,455.0,353.0,259.0,386703.0,108276.84,278426.16,1329.25,763,0.72,2137.25,0.3496809554973822,0.21748200261780104,Y
4081,4819.0,491.0,379.0,251.0,493888.0,74083.2,419804.8,2516.94,658,0.85,3386.94,0.7028304627516082,0.5222950819672131,N
4082,3633.0,287.0,381.0,341.0,460939.0,101406.58,359532.42,1716.46,760,0.7799999999999999,2384.46,0.6563336085879439,0.4724635287641068,N
4083,9333.0,353.0,372.0,249.0,489717.0,73457.55,416259.45,3054.36,596,0.85,3779.36,0.4049458909246759,0.3272645451623272,N
4084,7307.0,495.0,463.0,327.0,268948.0,24205.32,244742.68,1795.84,520,0.9099999999999999,2753.84,0.37687696729163817,0.24576980977145202,N
4085,8421.0,354.0,373.0,378.0,456214.0,100367.08,355846.92,2611.08,590,0.7799999999999999,3338.08,0.3963994774967343,0.3100676879230495,N
4086,8593.0,321.0,479.0,270.0,270470.0,40570.5,229899.5,1686.92,650,0.85,2486.92,0.2894123123472594,0.19631327824973815,R-LTV
4087,3098.0,452.0,476.0,235.0,269475.0,18863.25,250611.75,1667.33,614,0.93,2595.33,0.8377437056165268,0.5381956100710136,N
4088,7778.0,240.0,424.0,437.0,428654.0,68584.64,360069.36,1518.07,839,0.84,2182.0699999999997,0.28054384160452556,0.1951748521470815,R-LTV
4089,6662.0,208.0,374.0,299.0,254001.0,20320.08,233680.92,1254.45,742,0.92,1836.45,0.27566046232362656,0.18829930951666168,R-LTV
4090,3138.0,432.0,407.0,203.0,336370.0,20182.2,316187.8,1895.71,691,0.94,2734.71,0.8714818355640536,0.6041140854047163,N
4091,4050.0,392.0,373.0,330.0,372929.0,41022.19,331906.81,1989.95,799,0.89,2754.95,0.6802345679012345,0.4913456790123457,N
4092,2374.0,299.0,422.0,263.0,491244.0,29474.64,461769.36,1946.84,805,0.94,2667.84,1.1237742207245156,0.820067396798652,N
4093,5606.0,489.0,355.0,422.0,234896.0,21140.64,213755.36,1281.57,682,0.9099999999999999,2125.5699999999997,0.3791598287549054,0.22860684980378165,N
4094,4915.0,320.0,465.0,434.0,292035.0,55486.65,236548.35,1129.32,782,0.81,1914.32,0.3894852492370295,0.2297700915564598,N
4095,4924.0,405.0,438.0,254.0,247702.0,71833.58,175868.42,944.1,702,0.7100000000000001,1787.1,0.36293663688058486,0.19173436230706742,R-DTI
4096,9111.0,260.0,473.0,240.0,248557.0,32312.41,216244.59,1296.5,668,0.87,2029.5,0.22275271649654263,0.14230051585994952,R-LTV
4097,9154.0,285.0,359.0,279.0,363055.0,39936.05,323118.95,1734.57,726,0.89,2378.5699999999997,0.2598394144636224,0.18948765566965262,R-LTV
4098,4158.0,327.0,471.0,234.0,388387.0,108748.36,279638.64,1178.97,828,0.7200000000000001,1976.97,0.4754617604617605,0.28354256854256854,N
4099,8945.0,239.0,408.0,386.0,388753.0,73863.07,314889.93,1327.59,841,0.8099999999999999,1974.59,0.2207479038569033,0.14841699273337058,R-LTV
4100,8551.0,271.0,436.0,351.0,403027.0,96726.48,306300.52,1291.38,845,0.76,1998.38,0.2337013214828675,0.1510209332241843,Y
4101,5297.0,417.0,377.0,412.0,367321.0,44078.52,323242.48,1362.8,600,0.88,2156.8,0.40717387200302063,0.25727770436095904,N
4102,6706.0,421.0,425.0,438.0,329750.0,62652.5,267097.5,1959.87,505,0.81,2805.87,0.41841186996719354,0.29225618848792123,N
4103,5018.0,426.0,383.0,442.0,319922.0,70382.84,249539.16,1831.03,577,0.78,2640.0299999999997,0.5261119968114786,0.36489238740534075,N
4104,3061.0,221.0,351.0,431.0,400387.0,40038.7,360348.3,1934.43,745,0.9,2506.4300000000003,0.8188271806599151,0.6319601437438745,N
4105,8777.0,306.0,437.0,421.0,289469.0,81051.32,208417.68,878.7,838,0.72,1621.7,0.1847670046713,0.10011393414606358,Y
4106,2483.0,464.0,477.0,355.0,498205.0,109605.1,388599.9,2585.36,608,0.78,3526.36,1.420201369311317,1.041224325412807,N
4107,9864.0,249.0,414.0,369.0,463476.0,50982.36,412493.64,2744.33,699,0.89,3407.33,0.3454308596918086,0.2782167477696675,R-LTV
4108,6263.0,218.0,369.0,359.0,447653.0,76101.01,371551.99,1773.85,770,0.83,2360.85,0.37695193996487303,0.28322688807280855,N
4109,3721.0,457.0,384.0,289.0,235194.0,51742.68,183451.32,773.44,821,0.78,1614.44,0.43387261488847084,0.20785810266057514,N
4110,3446.0,353.0,365.0,422.0,444067.0,75491.39,368575.61,2209.8,672,0.83,2927.8,0.8496227510156704,0.6412652350551364,N
4111,5094.0,447.0,459.0,258.0,491374.0,78619.84,412754.16,1740.19,821,0.84,2646.19,0.5194719277581469,0.34161562622693364,N
4112,4961.0,420.0,418.0,418.0,452362.0,45236.2,407125.8,2987.34,536,0.9,3825.34,0.7710824430558355,0.6021648861116711,N
4113,3627.0,201.0,467.0,348.0,482079.0,53028.69,429050.31,1808.89,849,0.89,2476.8900000000003,0.6829032258064517,0.4987289771160739,N
4114,3216.0,373.0,374.0,316.0,334920.0,56936.4,277983.6,1327.14,790,0.83,2074.1400000000003,0.6449440298507464,0.41266791044776124,N
4115,8009.0,218.0,450.0,382.0,267795.0,77660.55,190134.45,1264.97,602,0.7100000000000001,1932.97,0.241349731552004,0.15794356349107255,N
4116,5264.0,279.0,368.0,251.0,354357.0,77958.54,276398.46,2028.11,550,0.78,2675.1099999999997,0.5081895896656534,0.3852792553191489,N
4117,8625.0,335.0,355.0,211.0,243989.0,68316.92,175672.08,1053.24,678,0.72,1743.24,0.20211478260869564,0.12211478260869565,Y
4118,2451.0,332.0,480.0,330.0,230149.0,52934.27,177214.73,1179.01,632,0.77,1991.01,0.8123255813953488,0.48103223174214604,N
4119,4750.0,342.0,380.0,364.0,485152.0,24257.6,460894.4,2200.38,751,0.9500000000000001,2922.38,0.6152378947368421,0.4632378947368421,N
4120,6462.0,396.0,355.0,449.0,383851.0,92124.24,291726.76,2140.59,500,0.76,2891.59,0.44747601361807493,0.33125812441968433,N
4121,2134.0,206.0,357.0,321.0,236252.0,66150.56,170101.44,812.09,782,0.72,1375.0900000000001,0.6443720712277414,0.38054826616682286,N
4122,4763.0,341.0,453.0,205.0,295278.0,41338.92,253939.08,1212.34,786,0.86,2006.34,0.4212345160613059,0.25453285744278814,N
4123,3311.0,271.0,358.0,379.0,344314.0,55090.24,289223.76,1924.21,610,0.8400000000000001,2553.21,0.7711295681063123,0.5811567502265177,N
4124,2317.0,484.0,472.0,375.0,266572.0,74640.16,191931.84,916.31,786,0.72,1872.31,0.8080750971083297,0.3954725938713854,N
4125,6535.0,476.0,459.0,312.0,491971.0,78715.36,413255.64,3032.32,530,0.8400000000000001,3967.32,0.6070879877582249,0.4640122417750574,N
4126,4710.0,356.0,429.0,341.0,469941.0,93988.2,375952.8,2501.22,641,0.7999999999999999,3286.22,0.6977112526539277,0.5310445859872611,N
4127,9181.0,437.0,356.0,286.0,382069.0,26744.83,355324.17,1696.37,796,0.9299999999999999,2489.37,0.27114366626729114,0.1847696329375885,R-LTV
4128,6698.0,271.0,358.0,309.0,300971.0,30097.1,270873.9,1987.58,508,0.9,2616.58,0.3906509405792774,0.29674231113765304,N
4129,7813.0,385.0,470.0,363.0,340874.0,30678.66,310195.34,2276.1,749,0.91,3131.1,0.4007551516702931,0.2913221553820555,N
4130,8937.0,243.0,479.0,331.0,367145.0,66086.1,301058.9,2209.06,750,0.8200000000000001,2931.06,0.32796911715340715,0.24718138077654694,R-LTV
4131,4783.0,469.0,499.0,429.0,329381.0,95520.49,233860.51,1555.88,602,0.7100000000000001,2523.88,0.527677190048087,0.32529374869328875,N
4132,4349.0,388.0,471.0,443.0,438003.0,87600.6,350402.4,1672.87,787,0.8,2531.87,0.5821729133134054,0.38465624281444005,N
4133,8647.0,225.0,496.0,400.0,332264.0,19935.84,312328.16,1316.79,836,0.94,2037.79,0.23566439227477737,0.1522828726726032,R-LTV
4134,6924.0,388.0,409.0,373.0,262965.0,73630.2,189334.8,1259.65,610,0.72,2056.65,0.2970320623916811,0.1819251877527441,N
4135,3468.0,415.0,383.0,208.0,360930.0,32483.7,328446.3,2185.16,639,0.9099999999999999,2983.16,0.8601960784313725,0.6300922722029988,N
4136,6715.0,483.0,419.0,373.0,254719.0,43302.23,211416.77,891.34,820,0.83,1793.3400000000001,0.2670647803425168,0.13273864482501863,R-LTV
4137,2584.0,377.0,416.0,399.0,434841.0,60877.74,373963.26,1576.64,749,0.86,2369.6400000000003,0.9170433436532509,0.6101547987616099,N
4138,3463.0,389.0,360.0,346.0,376251.0,37625.1,338625.9,1817.82,715,0.9,2566.8199999999997,0.7412128212532485,0.5249263644239099,N
4139,7111.0,316.0,434.0,433.0,389518.0,112960.22,276557.78,1165.98,802,0.7100000000000001,1915.98,0.26943889748277317,0.16396849950780482,Y
4140,4461.0,473.0,357.0,363.0,399774.0,59966.1,339807.9,2493.39,578,0.8500000000000001,3323.39,0.7449876709258013,0.5589307330195024,N
4141,7651.0,358.0,368.0,392.0,385185.0,61629.6,323555.4,1364.12,818,0.8400000000000001,2090.12,0.2731825905110443,0.17829303359038032,R-LTV
4142,7736.0,487.0,489.0,385.0,444624.0,115602.24,329021.76,1972.65,655,0.74,2948.65,0.38115951396070324,0.2549961220268873,R-DTI
4143,2194.0,339.0,364.0,387.0,386694.0,42536.34,344157.66,2063.4,650,0.8899999999999999,2766.4,1.2608933454876938,0.9404740200546947,N
4144,4852.0,224.0,363.0,228.0,317347.0,88857.16,228489.84,1369.91,654,0.72,1956.91,0.40332028029678485,0.28233924154987633,N
4145,3377.0,396.0,397.0,295.0,333293.0,53326.88,279966.12,1180.35,848,0.84,1973.35,0.5843500148060409,0.3495262066923304,N
4146,2009.0,237.0,354.0,202.0,416422.0,74955.96,341466.04,1439.63,804,0.82,2030.63,1.0107665505226482,0.716590343454455,N
4147,4880.0,332.0,397.0,363.0,238479.0,52465.38,186013.62,1115.25,651,0.78,1844.25,0.3779200819672131,0.22853483606557376,R-DTI
4148,8706.0,343.0,417.0,422.0,413340.0,103335.0,310005.0,2274.71,502,0.75,3034.71,0.34857684355616814,0.261280725936136,N
4149,8290.0,219.0,445.0,424.0,497328.0,124332.0,372996.0,2736.91,576,0.75,3400.91,0.4102424607961399,0.330145958986731,N
4150,6818.0,297.0,477.0,272.0,469688.0,65756.32,403931.68,2168.39,707,0.86,2942.39,0.4315620416544441,0.3180390143737166,N
4151,6552.0,327.0,379.0,342.0,461145.0,92229.0,368916.0,2211.84,671,0.8,2917.84,0.44533577533577534,0.3375824175824176,N
4152,6149.0,339.0,429.0,378.0,381041.0,95260.25,285780.75,1713.4,685,0.75,2481.4,0.403545291917385,0.27864693446088795,R-DTI
4153,5640.0,389.0,351.0,220.0,258291.0,74904.39,183386.61,773.17,807,0.71,1513.17,0.26829255319148937,0.1370868794326241,Y
4154,7401.0,375.0,385.0,397.0,388231.0,19411.55,368819.45,2706.27,505,0.9500000000000001,3466.27,0.46835157411160655,0.3656627482772598,N
4155,8614.0,267.0,422.0,278.0,376998.0,56549.7,320448.3,1529.87,785,0.85,2218.87,0.25758880891571856,0.1776027397260274,R-LTV
4156,9789.0,334.0,392.0,222.0,476785.0,100124.85,376660.15,1588.01,806,0.79,2314.01,0.2363888037593217,0.16222392481356623,Y
4157,3783.0,364.0,365.0,226.0,370985.0,37098.5,333886.5,1407.68,821,0.9,2136.6800000000003,0.5648109965635739,0.3721067935500925,N
4158,9946.0,483.0,408.0,366.0,426673.0,21333.65,405339.35,1935.15,782,0.95,2826.15,0.2841494067967022,0.19456565453448624,R-LTV
4159,5403.0,359.0,399.0,257.0,493234.0,83849.78,409384.22,2723.64,617,0.83,3481.64,0.6443901536183602,0.5040977234869517,N
4160,9946.0,441.0,485.0,383.0,467950.0,56154.0,411796.0,3021.61,536,0.88,3947.61,0.39690428312889603,0.30380152825256385,N
4161,5039.0,278.0,466.0,370.0,385870.0,46304.4,339565.6,2259.14,603,0.8799999999999999,3003.14,0.5959793609843222,0.4483310180591387,N
4162,2049.0,453.0,491.0,424.0,319800.0,54366.0,265434.0,1424.91,713,0.83,2368.91,1.1561298194241092,0.6954172767203515,N
4163,8489.0,466.0,357.0,334.0,383768.0,49889.84,333878.16,2449.88,579,0.8699999999999999,3272.88,0.3855436447166922,0.28859465190246203,N
4164,5852.0,254.0,438.0,369.0,256582.0,43618.94,212963.06,897.86,835,0.83,1589.8600000000001,0.27167805878332196,0.1534278879015721,R-LTV
4165,2253.0,314.0,380.0,326.0,362420.0,39866.2,322553.8,1359.9,808,0.89,2053.9,0.9116289391921882,0.6035952063914781,N
4166,3384.0,281.0,486.0,373.0,385847.0,23150.82,362696.18,1731.57,785,0.94,2498.5699999999997,0.7383481087470448,0.5116932624113475,N
4167,9664.0,278.0,449.0,427.0,284005.0,82361.45,201643.55,1208.95,683,0.71,1935.95,0.20032595198675499,0.12509830298013244,Y
4168,2784.0,486.0,351.0,440.0,282094.0,47955.98,234138.02,1256.9,707,0.83,2093.9,0.7521192528735633,0.45147270114942534,N
4169,9057.0,382.0,473.0,209.0,291491.0,26234.19,265256.81,1946.36,507,0.91,2801.3599999999997,0.3093033013139008,0.21490118140664677,N
4170,5630.0,279.0,471.0,281.0,416290.0,95746.7,320543.3,1351.42,835,0.77,2101.42,0.37325399644760215,0.2400390763765542,R-DTI
4171,5864.0,303.0,397.0,392.0,492813.0,83778.21,409034.79,2721.32,628,0.83,3421.32,0.5834447476125512,0.4640723055934516,N
4172,8290.0,326.0,453.0,236.0,342951.0,34295.1,308655.9,2053.5,640,0.9,2832.5,0.3416767189384801,0.247708082026538,R-LTV
4173,2101.0,361.0,364.0,436.0,400211.0,72037.98,328173.02,1761.7,745,0.8200000000000001,2486.7,1.1835792479771536,0.8385054735840076,N
4174,8828.0,389.0,448.0,378.0,389761.0,113030.69,276730.31,2030.55,514,0.71,2867.55,0.32482442229270503,0.23001246035342093,N
4175,7169.0,395.0,357.0,355.0,234166.0,37466.56,196699.44,939.07,760,0.84,1691.0700000000002,0.2358864555726043,0.1309903752266704,R-LTV
4176,6297.0,219.0,441.0,216.0,471783.0,108510.09,363272.91,1950.13,734,0.7699999999999999,2610.13,0.4145037319358425,0.309691916785771,N
4177,5349.0,240.0,441.0,403.0,488785.0,107532.7,381252.3,2285.8,665,0.78,2966.8,0.5546457281734904,0.4273322116283418,N
4178,9951.0,295.0,417.0,416.0,491546.0,34408.22,457137.78,2182.45,756,0.93,2894.45,0.2908702642950457,0.2193196663651894,R-LTV
4179,7918.0,291.0,360.0,289.0,499516.0,69932.24,429583.76,2050.9,700,0.86,2701.9,0.3412351603940389,0.2590174286435969,R-LTV
4180,8001.0,425.0,413.0,398.0,354581.0,78007.82,276573.18,2029.4,582,0.78,2867.4,0.35838020247469066,0.25364329458817647,N
4181,4812.0,465.0,471.0,421.0,245439.0,71177.31,174261.69,1044.79,679,0.71,1980.79,0.41163549459684123,0.21712177888611803,R-DTI
4182,3883.0,230.0,493.0,400.0,440341.0,101278.43,339062.57,1429.5,841,0.77,2152.5,0.5543394282771054,0.3681431882565027,N
4183,3605.0,279.0,493.0,223.0,280793.0,30887.23,249905.77,1833.72,558,0.89,2605.7200000000003,0.7228072122052706,0.5086601941747573,N
4184,4196.0,220.0,361.0,329.0,325801.0,84708.26,241092.74,1604.0,640,0.74,2185.0,0.5207340324118208,0.3822688274547188,N
4185,3645.0,371.0,443.0,312.0,242180.0,21796.2,220383.8,1617.1,534,0.9099999999999999,2431.1,0.6669684499314129,0.44364883401920435,N
4186,4424.0,372.0,467.0,441.0,416338.0,108247.88,308090.12,2260.66,699,0.74,3099.66,0.7006464737793852,0.510999095840868,N
4187,8519.0,205.0,378.0,200.0,414844.0,107859.44,306984.56,1294.26,824,0.74,1877.26,0.22036154478225145,0.15192628242751496,Y
4188,2785.0,355.0,489.0,337.0,467598.0,42083.82,425514.18,3122.27,516,0.91,3966.27,1.4241543985637344,1.1211023339317774,N
4189,9957.0,219.0,448.0,434.0,363823.0,32744.07,331078.93,2429.34,524,0.91,3096.34,0.31097117605704533,0.24398312744802653,N
4190,4463.0,474.0,416.0,343.0,260875.0,49566.25,211308.75,1266.9,683,0.81,2156.9,0.4832847860183733,0.2838673537978938,N
4191,6351.0,402.0,443.0,234.0,403371.0,84707.91,318663.09,1710.65,714,0.79,2555.65,0.402401196661943,0.26935128326247837,R-DTI
4192,2573.0,219.0,429.0,294.0,337802.0,74316.44,263485.56,1257.92,790,0.78,1905.92,0.7407384376214536,0.4888923435678197,N
4193,8633.0,436.0,427.0,303.0,322504.0,19350.24,303153.76,1447.3,782,0.9400000000000001,2310.3,0.26761264913703237,0.16764739951349472,R-LTV
4194,6953.0,388.0,362.0,269.0,262634.0,68284.84,194349.16,1293.01,636,0.74,2043.01,0.2938314396663311,0.18596433194304618,N
4195,3045.0,474.0,471.0,227.0,274972.0,68743.0,206229.0,1107.08,729,0.75,2052.08,0.6739178981937602,0.36357307060755334,N
4196,5585.0,358.0,477.0,443.0,494450.0,59334.0,435116.0,2335.8,742,0.88,3170.8,0.5677350044762758,0.4182273948075202,N
4197,4192.0,207.0,490.0,437.0,306095.0,24487.6,281607.4,1511.73,739,0.92,2208.73,0.5268916984732824,0.3606226145038168,N
4198,2729.0,211.0,446.0,306.0,444502.0,71120.32,373381.68,2238.61,666,0.84,2895.61,1.061051667277391,0.8203041407108832,N
4199,8041.0,222.0,478.0,413.0,288462.0,14423.1,274038.9,2010.8,585,0.9500000000000001,2710.8,0.33712224847655764,0.25006839945280435,N
4200,3629.0,438.0,389.0,314.0,321170.0,70657.4,250512.6,1195.99,771,0.78,2022.99,0.5574510884541196,0.3295646183521631,N
4201,8685.0,455.0,381.0,438.0,475970.0,133271.6,342698.4,1444.83,847,0.7200000000000001,2280.83,0.26261715601611973,0.16635924006908462,Y
4202,6090.0,275.0,393.0,363.0,382467.0,19123.35,363343.65,2666.09,537,0.9500000000000001,3334.09,0.5474696223316913,0.4377816091954023,N
4203,6238.0,269.0,413.0,434.0,461500.0,36920.0,424580.0,2279.24,718,0.92,2961.24,0.4747098428983648,0.36537992946457193,N
4204,6022.0,275.0,429.0,273.0,320634.0,57714.12,262919.88,1576.34,667,0.8200000000000001,2280.34,0.37866821653935573,0.261763533709731,N
4205,9861.0,442.0,471.0,367.0,416855.0,58359.7,358495.3,1924.48,721,0.86,2837.48,0.28774769293175134,0.19516073420545585,R-LTV
4206,9097.0,255.0,401.0,394.0,393192.0,39319.2,353872.8,1689.44,774,0.9,2345.44,0.25782565680993735,0.18571397163900188,R-LTV
4207,7375.0,380.0,467.0,212.0,276616.0,38726.24,237889.76,1426.27,665,0.86,2273.27,0.30824,0.19339254237288137,R-LTV
4208,6575.0,387.0,475.0,380.0,420863.0,21043.15,399819.85,2146.32,734,0.95,3008.32,0.45753916349809887,0.3264365019011407,N
4209,3453.0,350.0,499.0,355.0,371101.0,29688.08,341412.92,2505.17,575,0.9199999999999999,3354.17,0.9713785114393282,0.7255053576600058,N
4210,9116.0,445.0,354.0,378.0,443098.0,79757.64,363340.36,2178.41,691,0.82,2977.41,0.32661364633611234,0.23896555506801226,R-LTV
4211,4280.0,454.0,415.0,242.0,435669.0,104560.56,331108.44,1777.46,715,0.76,2646.46,0.6183317757009346,0.4152943925233645,N
4212,2189.0,370.0,360.0,382.0,331078.0,66215.6,264862.4,1943.47,573,0.8,2673.4700000000003,1.2213202375513934,0.8878346276838739,N
4213,3338.0,452.0,449.0,233.0,243948.0,12197.4,231750.6,1106.41,796,0.9500000000000001,2007.41,0.6013810665068904,0.33145895745955667,N
4214,7558.0,331.0,474.0,352.0,392664.0,43193.04,349470.96,1876.04,718,0.89,2681.04,0.3547287642233395,0.2482191055834877,R-LTV
4215,2197.0,373.0,417.0,355.0,284871.0,76915.17,207955.83,1525.91,532,0.73,2315.91,1.054123805188894,0.6945425580336824,N
4216,2820.0,305.0,376.0,334.0,269694.0,53938.8,215755.2,1583.14,582,0.8,2264.1400000000003,0.8028865248226952,0.5613971631205674,N
4217,6263.0,244.0,440.0,309.0,285070.0,22805.6,262264.4,1572.41,694,0.92,2256.41,0.36027622545106175,0.2510633881526425,N
4218,9312.0,349.0,410.0,290.0,277394.0,52704.86,224689.14,1648.69,537,0.81,2407.69,0.2585577749140894,0.17705004295532648,N
4219,7112.0,471.0,435.0,438.0,488614.0,117267.36,371346.64,1565.61,831,0.76,2471.6099999999997,0.3475267154105736,0.2201363892013498,Y
4220,7932.0,415.0,420.0,395.0,403379.0,48405.48,354973.52,1496.58,822,0.88,2331.58,0.29394604135148766,0.18867624810892586,R-LTV
4221,4521.0,351.0,357.0,278.0,450005.0,54000.6,396004.4,1890.59,765,0.88,2598.59,0.5747821278478213,0.41817960628179607,N
4222,8004.0,223.0,368.0,294.0,439144.0,65871.6,373272.4,2738.94,595,0.8500000000000001,3329.94,0.4160344827586207,0.34219640179910044,N
4223,8078.0,248.0,437.0,321.0,413117.0,45442.87,367674.13,2697.86,504,0.89,3382.86,0.4187744491210696,0.33397623174052987,N
4224,9716.0,344.0,358.0,364.0,353934.0,28314.72,325619.28,1372.82,839,0.92,2074.8199999999997,0.21354672704816793,0.14129477151090983,R-LTV
4225,4914.0,347.0,350.0,447.0,230702.0,59982.52,170719.48,1252.68,518,0.74,1949.68,0.39676027676027675,0.25492063492063494,N
